03/21/2013 16:30:48.58	5.00	0.25	On	
03/21/2013 16:30:48.93	5.00	0.24	On	
03/21/2013 16:30:49.31	5.00	0.21	On	
03/21/2013 16:30:49.65	5.00	0.21	On	
03/21/2013 16:30:50.01	5.00	0.21	On	
03/21/2013 16:30:50.36	5.00	0.15	On	
03/21/2013 16:30:50.71	5.00	0.14	On	
03/21/2013 16:30:51.07	5.00	0.06	On	
03/21/2013 16:30:51.43	5.00	0.09	On	
03/21/2013 16:30:51.79	5.00	0.15	On	
03/21/2013 16:30:52.15	5.00	0.09	On	
03/21/2013 16:30:52.51	5.00	0.13	On	
03/21/2013 16:30:52.94	5.00	0.11	On	
03/21/2013 16:30:53.26	5.00	0.06	On	
03/21/2013 16:30:53.63	5.00	0.11	On	
03/21/2013 16:30:53.98	5.00	0.11	On	
03/21/2013 16:30:54.35	5.00	0.07	On	
03/21/2013 16:30:54.69	5.00	0.09	On	
03/21/2013 16:30:55.05	5.00	0.11	On	
03/21/2013 16:30:55.41	5.00	0.10	On	
03/21/2013 16:30:55.77	5.00	0.08	On	
03/21/2013 16:30:56.12	5.00	0.18	On	
03/21/2013 16:30:56.48	5.00	0.09	On	
03/21/2013 16:30:56.84	5.00	0.06	On	
03/21/2013 16:30:57.19	5.00	0.13	On	
03/21/2013 16:30:57.55	5.00	0.06	On	
03/21/2013 16:30:57.91	5.00	0.13	On	
03/21/2013 16:30:58.26	5.00	0.16	On	
03/21/2013 16:30:58.62	5.00	0.10	On	
03/21/2013 16:30:58.97	5.00	0.08	On	
03/21/2013 16:30:59.34	5.00	0.05	On	
03/21/2013 16:30:59.72	5.00	0.06	On	
03/21/2013 16:31:00.10	5.00	0.13	On	
03/21/2013 16:31:00.46	5.00	0.10	On	
03/21/2013 16:31:00.84	5.00	0.05	On	
03/21/2013 16:31:01.17	5.00	0.14	On	
03/21/2013 16:31:01.53	5.00	0.18	On	
03/21/2013 16:31:01.88	5.00	0.24	On	
03/21/2013 16:31:02.24	5.00	0.24	On	
03/21/2013 16:31:02.59	5.00	0.25	On	
03/21/2013 16:31:02.99	5.00	0.26	On	
03/21/2013 16:31:03.36	5.00	0.23	On	
03/21/2013 16:31:03.73	5.00	0.06	On	
03/21/2013 16:31:04.08	5.00	0.08	On	
03/21/2013 16:31:04.43	5.00	0.10	On	
03/21/2013 16:31:04.78	5.00	0.12	On	
03/21/2013 16:31:05.14	5.00	0.06	On	
03/21/2013 16:31:05.50	5.00	0.05	On	
03/21/2013 16:31:05.86	5.00	0.10	On	
03/21/2013 16:31:06.22	5.00	0.15	On	
03/21/2013 16:31:06.57	5.00	0.10	On	
03/21/2013 16:31:06.95	5.00	0.05	On	
03/21/2013 16:31:07.28	5.00	0.10	On	
03/21/2013 16:31:07.64	5.00	0.16	On	
03/21/2013 16:31:08.00	5.00	0.17	On	
03/21/2013 16:31:08.35	5.00	0.11	On	
03/21/2013 16:31:08.71	5.00	0.11	On	
03/21/2013 16:31:09.07	5.00	0.08	On	
03/21/2013 16:31:09.42	5.00	0.07	On	
03/21/2013 16:31:09.78	5.00	0.12	On	
03/21/2013 16:31:10.15	5.00	0.06	On	
03/21/2013 16:31:10.53	5.00	0.08	On	
03/21/2013 16:31:10.86	5.00	0.09	On	
03/21/2013 16:31:11.21	5.00	0.13	On	
03/21/2013 16:31:11.57	5.00	0.09	On	
03/21/2013 16:31:11.93	5.00	0.05	On	
03/21/2013 16:31:12.28	5.00	0.09	On	
03/21/2013 16:31:12.64	5.00	0.11	On	
03/21/2013 16:31:13.00	5.00	0.16	On	
03/21/2013 16:31:13.35	5.00	0.09	On	
03/21/2013 16:31:13.71	5.00	0.09	On	
03/21/2013 16:31:14.07	5.00	0.10	On	
03/21/2013 16:31:14.44	5.00	0.13	On	
